painting_index,img_src,painting_title,season,episode,num_colors,youtube_src,colors,color_hex,yPos,gridX,gridY,img
268,https://www.twoinchbrush.com/images/painting24.png,By the Sea,21,8,13,https://www.youtube.com/embed/8tHHBTK6wwc,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",31,8,7,painting24.png
269,https://www.twoinchbrush.com/images/painting25.png,Indian Summer,21,9,13,https://www.youtube.com/embed/pfWV8NkotvU,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",32,9,7,painting25.png
270,https://www.twoinchbrush.com/images/painting27.png,Blue Winter,21,10,3,https://www.youtube.com/embed/liR0gS0sZY0,"['Midnight Black', 'Prussian Blue', 'Titanium White']","['#000000', '#021E44', '#FFFFFF']",4,10,7,painting27.png
271,https://www.twoinchbrush.com/images/painting28.png,Desert Glow,21,11,9,https://www.youtube.com/embed/QyncJfL_HmU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#C79B00']",17,11,7,painting28.png
272,https://www.twoinchbrush.com/images/painting29.png,Lone Mountain,21,12,13,https://www.youtube.com/embed/NJbzIftLLmU,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",33,12,7,painting29.png
273,https://www.twoinchbrush.com/images/painting30.png,Florida's Glory,21,13,11,https://www.youtube.com/embed/HQC5sPN9Xhc,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",59,13,7,painting30.png
274,https://www.twoinchbrush.com/images/painting14.png,Autumn Images,22,1,11,https://www.youtube.com/embed/HMx34Am6RFg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Red', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#CD5C5C', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",60,14,7,painting14.png
275,https://www.twoinchbrush.com/images/painting15.png,Hint of Springtime,22,2,13,https://www.youtube.com/embed/C-OSaHvt8ms,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",34,15,7,painting15.png
276,https://www.twoinchbrush.com/images/painting16.png,Around the Bend,22,3,14,https://www.youtube.com/embed/Kl5X3icOVvw,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",6,16,7,painting16.png
277,https://www.twoinchbrush.com/images/painting4.png,Countryside Oval,22,4,12,https://www.youtube.com/embed/hdNH5axK4u0,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",75,17,7,painting4.png
278,https://www.twoinchbrush.com/images/painting5.png,Russet Winter,22,5,9,https://www.youtube.com/embed/aE4nID1p-t0,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']",18,18,7,painting5.png
279,https://www.twoinchbrush.com/images/painting6.png,Purple Haze,22,6,11,https://www.youtube.com/embed/ZoJ2tcXWb7g,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",61,19,7,painting6.png
280,https://www.twoinchbrush.com/images/painting7.png,Dimensions,22,7,12,https://www.youtube.com/embed/JUuP75RVZDI,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",76,20,7,painting7.png
281,https://www.twoinchbrush.com/images/painting8.png,Deep Wilderness Home,22,8,12,https://www.youtube.com/embed/uZWNvDFfbUk,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",77,1,6,painting8.png
282,https://www.twoinchbrush.com/images/painting9.png,Haven in the Valley,22,9,13,https://www.youtube.com/embed/Qccgam514ds,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",35,2,6,painting9.png
283,https://www.twoinchbrush.com/images/painting10.png,Wintertime Blues,22,10,7,https://www.youtube.com/embed/dbMJVM4iL2Q,"['Alizarin Crimson', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']",15,3,6,painting10.png
284,https://www.twoinchbrush.com/images/painting11.png,Pastel Seascape,22,11,11,https://www.youtube.com/embed/K4aud_SpFDQ,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",62,4,6,painting11.png
285,https://www.twoinchbrush.com/images/painting12.png,Country Creek,22,12,13,https://www.youtube.com/embed/JDa6JPcqy88,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",36,5,6,painting12.png
286,https://www.twoinchbrush.com/images/painting13.png,Silent Forest,22,13,13,https://www.youtube.com/embed/AE1GKcL3NuI,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",37,6,6,painting13.png
287,https://www.twoinchbrush.com/images/painting295.png,Frosty Winter Morn,23,1,8,https://www.youtube.com/embed/1-9_enMBquw,"['Alizarin Crimson', 'Cadmium Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#FFEC00', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15']",19,7,6,painting295.png
288,https://www.twoinchbrush.com/images/painting296.png,Forest Edge,23,2,12,https://www.youtube.com/embed/puGk2iFvvp0,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",78,8,6,painting296.png
289,https://www.twoinchbrush.com/images/painting297.png,Mountain Ridge Lake,23,3,12,https://www.youtube.com/embed/Hq-z06i6HCs,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",79,9,6,painting297.png
290,https://www.twoinchbrush.com/images/painting298.png,Reflections of Gold,23,4,10,https://www.youtube.com/embed/8f9CCnqJ_1Y,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",36,10,6,painting298.png
291,https://www.twoinchbrush.com/images/painting299.png,Quiet Cove,23,5,11,https://www.youtube.com/embed/cR9hTbSomx4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",63,11,6,painting299.png
292,https://www.twoinchbrush.com/images/painting300.png,Rivers Peace,23,6,13,https://www.youtube.com/embed/flCWS9LB4Ks,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",38,12,6,painting300.png
293,https://www.twoinchbrush.com/images/painting301.png,At Dawn's Light,23,7,9,https://www.youtube.com/embed/HFdTxqEznIk,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#000000', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",19,13,6,painting301.png
294,https://www.twoinchbrush.com/images/painting302.png,Valley Waterfall,23,8,15,https://www.youtube.com/embed/VYcsYzzRae4,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",2,14,6,painting302.png
295,https://www.twoinchbrush.com/images/painting303.png,Toward Days End,23,9,13,https://www.youtube.com/embed/cFi_fJl40BA,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",39,15,6,painting303.png
296,https://www.twoinchbrush.com/images/painting304.png,Falls in the Glen,23,10,14,https://www.youtube.com/embed/txAtX-VyVNc,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",7,16,6,painting304.png
297,https://www.twoinchbrush.com/images/painting305.png,Frozen Beauty in Vignette,23,11,9,https://www.youtube.com/embed/H15kV1wbDG4,"['Bright Red', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#DB0000', '#5F2E1F', '#000000', '#0C0040', '#102E3C', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",20,17,6,painting305.png
298,https://www.twoinchbrush.com/images/painting306.png,Crimson Tide,23,12,8,https://www.youtube.com/embed/Y7SDU4i6Fco,"['Alizarin Crimson', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#5F2E1F', '#000000', '#0C0040', '#FFFFFF', '#221B15', '#C79B00']",20,18,6,painting306.png
299,https://www.twoinchbrush.com/images/painting307.png,Winter Bliss,23,13,7,https://www.youtube.com/embed/yInYwy6AsDQ,"['Alizarin Crimson', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown']","['#4E1500', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#FFFFFF', '#221B15']",16,19,6,painting307.png
300,https://www.twoinchbrush.com/images/painting308.png,Gray Mountain,24,1,13,https://www.youtube.com/embed/4XxClvPZ1RE,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",40,20,6,painting308.png
301,https://www.twoinchbrush.com/images/painting309.png,Wayside Pond,24,2,11,https://www.youtube.com/embed/FPW2FwK4IOo,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Dark Sienna', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#5F2E1F', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",64,1,5,painting309.png
302,https://www.twoinchbrush.com/images/painting310.png,Teton Winter,24,3,6,https://www.youtube.com/embed/I4h6TC4CPJY,"['Alizarin Crimson', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White']","['#4E1500', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF']",7,2,5,painting310.png
303,https://www.twoinchbrush.com/images/painting311.png,Little Home in the Meadow,24,4,12,https://www.youtube.com/embed/nU1zV93N-kI,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",80,3,5,painting311.png
304,https://www.twoinchbrush.com/images/painting312.png,A Pretty Autumn Day,24,5,13,https://www.youtube.com/embed/HWedDS3p7XI,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",41,4,5,painting312.png
305,https://www.twoinchbrush.com/images/painting313.png,Mirrored Images,24,6,12,https://www.youtube.com/embed/i29frkR1T98,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",81,5,5,painting313.png
306,https://www.twoinchbrush.com/images/painting314.png,Back-Country Path,24,7,11,https://www.youtube.com/embed/2iNMoQB1Pe8,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#FFB800', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#C79B00']",65,6,5,painting314.png
307,https://www.twoinchbrush.com/images/painting315.png,Graceful Waterfall,24,8,15,https://www.youtube.com/embed/fBh1nA4pMDY,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",3,7,5,painting315.png
308,https://www.twoinchbrush.com/images/painting316.png,Icy Lake,24,9,11,https://www.youtube.com/embed/AmBDmgta3l4,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",66,8,5,painting316.png
309,https://www.twoinchbrush.com/images/painting317.png,Rowboat on the Beach,24,10,8,https://www.youtube.com/embed/hfvhXOvg43w,"['Alizarin Crimson', 'Cadmium Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#FFEC00', '#000000', '#0C0040', '#102E3C', '#0A3410', '#FFFFFF', '#C79B00']",21,9,5,painting317.png
310,https://www.twoinchbrush.com/images/painting318.png,Portrait of Winter,24,11,5,https://www.youtube.com/embed/JLnIUGOupOA,"['Alizarin Crimson', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Titanium White']","['#4E1500', '#000000', '#0C0040', '#021E44', '#FFFFFF']",4,10,5,painting318.png
311,https://www.twoinchbrush.com/images/painting319.png,The Footbridge,24,12,13,https://www.youtube.com/embed/RqtDliGeyTg,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",42,11,5,painting319.png
312,https://www.twoinchbrush.com/images/painting320.png,Snowbound Cabin,24,13,8,https://www.youtube.com/embed/obSLZWXmDak,"['Alizarin Crimson', 'Black Gesso', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White']","['#4E1500', '#000000', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF']",22,12,5,painting320.png
313,https://www.twoinchbrush.com/images/painting321.png,Hide A Way Cove,25,1,13,https://www.youtube.com/embed/l_HqMYquc08,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Phthalo Blue', 'Phthalo Green', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#0C0040', '#102E3C', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",43,13,5,painting321.png
314,https://www.twoinchbrush.com/images/painting322.png,Enchanted Falls Oval,25,2,6,https://www.youtube.com/embed/HklPkQ0lSKA,"['Alizarin Crimson', 'Black Gesso', 'Indian Yellow', 'Sap Green', 'Titanium White', 'Yellow Ochre']","['#4E1500', '#000000', '#FFB800', '#0A3410', '#FFFFFF', '#C79B00']",8,14,5,painting322.png
315,https://www.twoinchbrush.com/images/painting323.png,Not Quite Spring,25,3,9,https://www.youtube.com/embed/N_u6x7LeyTM,"['Alizarin Crimson', 'Black Gesso', 'Cadmium Yellow', 'Dark Sienna', 'Midnight Black', 'Prussian Blue', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#FFEC00', '#5F2E1F', '#000000', '#021E44', '#FFFFFF', '#221B15', '#C79B00']",21,15,5,painting323.png
316,https://www.twoinchbrush.com/images/painting324.png,Splashes of Autumn,25,4,14,https://www.youtube.com/embed/YcbaMqq_X8s,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",8,16,5,painting324.png
317,https://www.twoinchbrush.com/images/painting325.png,Summer in the Mountain,25,5,11,https://www.youtube.com/embed/gmCXgS38NDc,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",67,17,5,painting325.png
318,https://www.twoinchbrush.com/images/painting326.png,Oriental Falls,25,6,11,https://www.youtube.com/embed/v8Znj8bbmCQ,"['Alizarin Crimson', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Midnight Black', 'Prussian Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#000000', '#021E44', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",68,18,5,painting326.png
319,https://www.twoinchbrush.com/images/painting327.png,Autumn Palette,25,7,13,https://www.youtube.com/embed/HWrvW-NgaOY,"['Alizarin Crimson', 'Black Gesso', 'Bright Red', 'Cadmium Yellow', 'Dark Sienna', 'Indian Yellow', 'Liquid Clear', 'Midnight Black', 'Phthalo Blue', 'Sap Green', 'Titanium White', 'Van Dyke Brown', 'Yellow Ochre']","['#4E1500', '#000000', '#DB0000', '#FFEC00', '#5F2E1F', '#FFB800', '#FFFFFF', '#000000', '#0C0040', '#0A3410', '#FFFFFF', '#221B15', '#C79B00']",44,19,5,painting327.png
